country_id,code,name,status
132,ATT,Attard,1
132,BAL,Balzan,1
132,BGU,Birgu,1
132,BKK,Birkirkara,1
132,BRZ,Birzebbuga,1
132,BOR,Bormla,1
132,DIN,Dingli,1
132,FGU,Fgura,1
132,FLO,Floriana,1
132,GDJ,Gudja,1
132,GZR,Gzira,1
132,GRG,Gargur,1
132,GXQ,Gaxaq,1
132,HMR,Hamrun,1
132,IKL,Iklin,1
132,ISL,Isla,1
132,KLK,Kalkara,1
132,KRK,Kirkop,1
132,LIJ,Lija,1
132,LUQ,Luqa,1
132,MRS,Marsa,1
132,MKL,Marsaskala,1
132,MXL,Marsaxlokk,1
132,MDN,Mdina,1
132,MEL,Melliea,1
132,MGR,Mgarr,1
132,MST,Mosta,1
132,MQA,Mqabba,1
132,MSI,Msida,1
132,MTF,Mtarfa,1
132,NAX,Naxxar,1
132,PAO,Paola,1
132,PEM,Pembroke,1
132,PIE,Pieta,1
132,QOR,Qormi,1
132,QRE,Qrendi,1
132,RAB,Rabat,1
132,SAF,Safi,1
132,SGI,SanGiljan,1
132,SLU,SantaLucija,1
132,SPB,SanPawlil-Bahar,1
132,SGW,SanGwann,1
132,SVE,SantaVenera,1
132,SIG,Siggiewi,1
132,SLM,Sliema,1
132,SWQ,Swieqi,1
132,TXB,TaXbiex,1
132,TRX,Tarxien,1
132,VLT,Valletta,1
132,XGJ,Xgajra,1
132,ZBR,Zabbar,1
132,ZBG,Zebbug,1
132,ZJT,Zejtun,1
132,ZRQ,Zurrieq,1
132,FNT,Fontana,1
132,GHJ,Ghajnsielem,1
132,GHR,Gharb,1
132,GHS,Ghasri,1
132,KRC,Kercem,1
132,MUN,Munxar,1
132,NAD,Nadur,1
132,QAL,Qala,1
132,VIC,Victoria,1
132,SLA,SanLawrenz,1
132,SNT,Sannat,1
132,ZAG,Xagra,1
132,XEW,Xewkija,1
132,ZEB,Zebbug,1
133,ALG,Ailinginae,1
133,ALL,Ailinglaplap,1
133,ALK,Ailuk,1
133,ARN,Arno,1
133,AUR,Aur,1
133,BKR,Bikar,1
133,BKN,Bikini,1
133,BKK,Bokak,1
133,EBN,Ebon,1
133,ENT,Enewetak,1
133,EKB,Erikub,1
133,JBT,Jabat,1
133,JLT,Jaluit,1
133,JEM,Jemo,1
133,KIL,Kili,1
133,KWJ,Kwajalein,1
133,LAE,Lae,1
133,LIB,Lib,1
133,LKP,Likiep,1
133,MJR,Majuro,1
133,MLP,Maloelap,1
133,MJT,Mejit,1
133,MIL,Mili,1
133,NMK,Namorik,1
133,NAM,Namu,1
133,RGL,Rongelap,1
133,RGK,Rongrik,1
133,TOK,Toke,1
133,UJA,Ujae,1
133,UJL,Ujelang,1
133,UTK,Utirik,1
133,WTH,Wotho,1
133,WTJ,Wotje,1
135,AD,Adrar,1
135,AS,Assaba,1
135,BR,Brakna,1
135,DN,DakhletNouadhibou,1
135,GO,Gorgol,1
135,GM,Guidimaka,1
135,HC,HodhEchChargui,1
135,HG,HodhElGharbi,1
135,IN,Inchiri,1
135,TA,Tagant,1
135,TZ,TirisZemmour,1
135,TR,Trarza,1
135,NO,Nouakchott,1
136,BR,BeauBassin-RoseHill,1
136,CU,Curepipe,1
136,PU,PortLouis,1
136,QB,QuatreBornes,1
136,VP,Vacoas-Phoenix,1
136,AG,AgalegaIslands,1
136,CC,CargadosCarajosShoalsSaintBrandonIslands),1
136,RO,Rodrigues,1
136,BL,BlackRiver,1
136,FL,Flacq,1
136,GP,GrandPort,1
136,MO,Moka,1
136,PA,Pamplemousses,1
136,PW,PlainesWilhems,1
136,PL,PortLouis,1
136,RR,RiviereduRempart,1
136,SA,Savanne,1
138,BN,BajaCaliforniaNorte,1
138,BS,BajaCaliforniaSur,1
138,CA,Campeche,1
138,CI,Chiapas,1
138,CH,Chihuahua,1
138,CZ,CoahuiladeZaragoza,1
138,CL,Colima,1
138,DF,DistritoFederal,1
138,DU,Durango,1
138,GA,Guanajuato,1
138,GE,Guerrero,1
138,HI,Hidalgo,1
138,JA,Jalisco,1
138,ME,Mexico,1
138,MI,MichoacandeOcampo,1
138,MO,Morelos,1
138,NA,Nayarit,1
138,NL,NuevoLeon,1
138,OA,Oaxaca,1
138,PU,Puebla,1
138,QA,QueretarodeArteaga,1
138,QR,QuintanaRoo,1
138,SA,SanLuisPotosi,1
138,SI,Sinaloa,1
138,SO,Sonora,1
138,TB,Tabasco,1
138,TM,Tamaulipas,1
138,TL,Tlaxcala,1
138,VE,Veracruz-Llave,1
138,YU,Yucatan,1
138,ZA,Zacatecas,1
139,C,Chuuk,1
139,K,Kosrae,1
139,P,Pohnpei,1
139,Y,Yap,1
140,GA,Gagauzia,1
140,CU,Chisinau,1
140,BA,Balti,1
140,CA,Cahul,1
140,ED,Edinet,1
140,LA,Lapusna,1
140,OR,Orhei,1
140,SO,Soroca,1
140,TI,Tighina,1
140,UN,Ungheni,1
140,SN,St‚ngaNistrului,1
141,FV,Fontvieille,1
141,LC,LaCondamine,1
141,MV,Monaco-Ville,1
141,MC,Monte-Carlo,1
142,1,Ulanbaatar,1
142,035,Orhon,1
142,037,Darhanuul,1
142,039,Hentiy,1
142,041,Hovsgol,1
142,043,Hovd,1
142,046,Uvs,1
142,047,Tov,1
142,049,Selenge,1
142,051,Suhbaatar,1
142,053,Omnogovi,1
142,055,Ovorhangay,1
142,057,Dzavhan,1
142,059,DundgovL,1
142,061,Dornod,1
142,063,Dornogov,1
142,064,Govi-Sumber,1
142,065,Govi-Altay,1
142,067,Bulgan,1
142,069,Bayanhongor,1
142,071,Bayan-Olgiy,1
142,073,Arhangay,1
143,A,SaintAnthony,1
143,G,SaintGeorges,1
143,P,SaintPeter,1
144,AGD,Agadir,1
144,HOC,AlHoceima,1
144,AZI,Azilal,1
144,BME,BeniMellal,1
144,BSL,BenSlimane,1
144,BLM,Boulemane,1
144,CBL,Casablanca,1
144,CHA,Chaouen,1
144,EJA,ElJadida,1
144,EKS,ElKelaadesSraghna,1
144,ERA,ErRachidia,1
144,ESS,Essaouira,1
144,FES,Fes,1
144,FIG,Figuig,1
144,GLM,Guelmim,1
144,IFR,Ifrane,1
144,KEN,Kenitra,1
144,KHM,Khemisset,1
144,KHN,Khenifra,1
144,KHO,Khouribga,1
144,LYN,Laayoune,1
144,LAR,Larache,1
144,MRK,Marrakech,1
144,MKN,Meknes,1
144,NAD,Nador,1
144,ORZ,Ouarzazate,1
144,OUJ,Oujda,1
144,RSA,Rabat-Sale,1
144,SAF,Safi,1
144,SET,Settat,1
144,SKA,SidiKacem,1
144,TGR,Tangier,1
144,TAN,Tan-Tan,1
144,TAO,Taounate,1
144,TRD,Taroudannt,1
144,TAT,Tata,1
144,TAZ,Taza,1
144,TET,Tetouan,1
144,TIZ,Tiznit,1
144,ADK,AdDakhla,1
144,BJD,Boujdour,1
144,ESM,EsSmara,1
145,CD,CaboDelgado,1
145,GZ,Gaza,1
145,IN,Inhambane,1
145,MN,Manica,1
145,MC,Maputocity),1
145,MP,Maputo,1
145,NA,Nampula,1
145,NI,Niassa,1
145,SO,Sofala,1
145,TE,Tete,1
145,ZA,Zambezia,1
146,AY,Ayeyarwady,1
146,BG,Bago,1
146,MG,Magway,1
146,MD,Mandalay,1
146,SG,Sagaing,1
146,TN,Tanintharyi,1
146,YG,Yangon,1
146,CH,ChinState,1
146,KC,KachinState,1
146,KH,KayahState,1
146,KN,KayinState,1
146,MN,MonState,1
146,RK,RakhineState,1
146,SH,ShanState,1
147,CA,Caprivi,1
147,ER,Erongo,1
147,HA,Hardap,1
147,KR,Karas,1
147,KV,Kavango,1
147,KH,Khomas,1
147,KU,Kunene,1
147,OW,Ohangwena,1
147,OK,Omaheke,1
147,OT,Omusati,1
147,ON,Oshana,1
147,OO,Oshikoto,1
147,OJ,Otjozondjupa,1
148,AO,Aiwo,1
148,AA,Anabar,1
148,AT,Anetan,1
148,AI,Anibare,1
148,BA,Baiti,1
148,BO,Boe,1
148,BU,Buada,1
148,DE,Denigomodu,1
148,EW,Ewa,1
148,IJ,Ijuw,1
148,ME,Meneng,1
148,NI,Nibok,1
148,UA,Uaboe,1
148,YA,Yaren,1
149,BA,Bagmati,1
149,BH,Bheri,1
149,DH,Dhawalagiri,1
149,GA,Gandaki,1
149,JA,Janakpur,1
149,KA,Karnali,1
149,KO,Kosi,1
149,LU,Lumbini,1
149,MA,Mahakali,1
149,ME,Mechi,1
149,NA,Narayani,1
149,RA,Rapti,1
149,SA,Sagarmatha,1
149,SE,Seti,1
150,DR,Drenthe,1
150,FL,Flevoland,1
150,FR,Friesland,1
150,GE,Gelderland,1
150,GR,Groningen,1
150,LI,Limburg,1
150,NB,NoordBrabant,1
150,NH,NoordHolland,1
150,OV,Overijssel,1
150,UT,Utrecht,1
150,ZE,Zeeland,1
150,ZH,ZuidHolland,1
152,L,IlesLoyaute,1
152,N,Nord,1
152,S,Sud,1
153,AUK,Auckland,1
153,BOP,BayofPlenty,1
153,CAN,Canterbury,1
153,COR,Coromandel,1
153,GIS,Gisborne,1
153,FIO,Fiordland,1
153,HKB,HawkesBay,1
153,MBH,Marlborough,1
153,MWT,Manawatu-Wanganui,1
153,MCM,MtCook-Mackenzie,1
153,NSN,Nelson,1
153,NTL,Northland,1
153,OTA,Otago,1
153,STL,Southland,1
153,TKI,Taranaki,1
153,WGN,Wellington,1
153,WKO,Waikato,1
153,WAI,Wairarapa,1
153,WTC,WestCoast,1
154,AN,AtlanticoNorte,1
154,AS,AtlanticoSur,1
154,BO,Boaco,1
154,CA,Carazo,1
154,CI,Chinandega,1
154,CO,Chontales,1
154,ES,Esteli,1
154,GR,Granada,1
154,JI,Jinotega,1
154,LE,Leon,1
154,MD,Madriz,1
154,MN,Managua,1
154,MS,Masaya,1
154,MT,Matagalpa,1
154,NS,NuevoSegovia,1
154,RS,RioSanJuan,1
154,RI,Rivas,1
155,AG,Agadez,1
155,DF,Diffa,1
155,DS,Dosso,1
155,MA,Maradi,1
155,NM,Niamey,1
155,TH,Tahoua,1
155,TL,Tillaberi,1
155,ZD,Zinder,1
156,AB,Abia,1
156,CT,AbujaFederalCapitalTerritory,1
156,AD,Adamawa,1
156,AK,AkwaIbom,1
156,AN,Anambra,1
156,BC,Bauchi,1
156,BY,Bayelsa,1
156,BN,Benue,1
156,BO,Borno,1
156,CR,CrossRiver,1
156,DE,Delta,1
156,EB,Ebonyi,1
156,ED,Edo,1
156,EK,Ekiti,1
156,EN,Enugu,1
156,GO,Gombe,1
156,IM,Imo,1
156,JI,Jigawa,1
156,KD,Kaduna,1
156,KN,Kano,1
156,KT,Katsina,1
156,KE,Kebbi,1
156,KO,Kogi,1
156,KW,Kwara,1
156,LA,Lagos,1
156,NA,Nassarawa,1
156,NI,Niger,1
156,OG,Ogun,1
156,ONG,Ondo,1
156,OS,Osun,1
156,OY,Oyo,1
156,PL,Plateau,1
156,RI,Rivers,1
156,SO,Sokoto,1
156,TA,Taraba,1
156,YO,Yobe,1
156,ZA,Zamfara,1
159,N,NorthernIslands,1
159,R,Rota,1
159,S,Saipan,1
159,T,Tinian,1
160,AK,Akershus,1
160,AA,Aust-Agder,1
160,BU,Buskerud,1
160,FM,Finnmark,1
160,HM,Hedmark,1
160,HL,Hordaland,1
160,MR,MoreogRomdal,1
160,NT,Nord-Trondelag,1
160,NL,Nordland,1
160,OF,Ostfold,1
160,OP,Oppland,1
160,OL,Oslo,1
160,RL,Rogaland,1
160,ST,Sor-Trondelag,1
160,SJ,SognogFjordane,1
160,SV,Svalbard,1
160,TM,Telemark,1
160,TR,Troms,1
160,VA,Vest-Agder,1
160,VF,Vestfold,1
161,DA,AdDakhiliyah,1
161,BA,AlBatinah,1
161,WU,AlWusta,1
161,SH,AshSharqiyah,1
161,ZA,AzZahirah,1
161,MA,Masqat,1
161,MU,Musandam,1
161,ZU,Zufar,1
162,B,Balochistan,1
162,T,FederallyAdministeredTribalAreas,1
162,I,IslamabadCapitalTerritory,1
162,N,North-WestFrontier,1
162,P,Punjab,1
162,S,Sindh,1
163,AM,Aimeliik,1
163,AR,Airai,1
163,AN,Angaur,1
163,HA,Hatohobei,1
163,KA,Kayangel,1
163,KO,Koror,1
163,ME,Melekeok,1
163,NA,Ngaraard,1
163,NG,Ngarchelong,1
163,ND,Ngardmau,1
163,NT,Ngatpang,1
163,NC,Ngchesar,1
163,NR,Ngeremlengui,1
163,NW,Ngiwal,1
163,PE,Peleliu,1
163,SO,Sonsorol,1
164,BT,BocasdelToro,1
164,CH,Chiriqui,1
164,CC,Cocle,1
164,CL,Colon,1
164,DA,Darien,1
164,HE,Herrera,1
164,LS,LosSantos,1
164,PA,Panama,1
164,SB,SanBlas,1
164,VG,Veraguas,1
165,BV,Bougainville,1
165,CE,Central,1
165,CH,Chimbu,1
165,EH,EasternHighlands,1
165,EB,EastNewBritain,1
165,ES,EastSepik,1
165,EN,Enga,1
165,GU,Gulf,1
165,MD,Madang,1
165,MN,Manus,1
165,MB,MilneBay,1
165,MR,Morobe,1
165,NC,NationalCapital,1
165,NI,NewIreland,1
165,NO,Northern,1
165,SA,Sandaun,1
165,SH,SouthernHighlands,1
165,WE,Western,1
165,WH,WesternHighlands,1
165,WB,WestNewBritain,1
166,AG,AltoParaguay,1
166,AN,AltoParana,1
166,AM,Amambay,1
166,AS,Asuncion,1
166,BO,Boqueron,1
166,CG,Caaguazu,1
166,CZ,Caazapa,1
166,CN,Canindeyu,1
166,CE,Central,1
166,CC,Concepcion,1
166,CD,Cordillera,1
166,GU,Guaira,1
166,IT,Itapua,1
166,MI,Misiones,1
166,NE,Neembucu,1
166,PA,Paraguari,1
166,PH,PresidenteHayes,1
166,SP,SanPedro,1
167,AM,Amazonas,1
167,AN,Ancash,1
167,AP,Apurimac,1
167,AR,Arequipa,1
167,AY,Ayacucho,1
167,CJ,Cajamarca,1
167,CL,Callao,1
167,CU,Cusco,1
167,HV,Huancavelica,1
167,HO,Huanuco,1
167,IC,Ica,1
167,JU,Junin,1
167,LD,LaLibertad,1
167,LY,Lambayeque,1
167,LI,Lima,1
167,LO,Loreto,1
167,MD,MadredeDios,1
167,MO,Moquegua,1
167,PA,Pasco,1
167,PI,Piura,1
167,PU,Puno,1
167,SM,SanMartin,1
167,TA,Tacna,1
167,TU,Tumbes,1
167,UC,Ucayali,1
168,ABR,Abra,1
168,ANO,AgusandelNorte,1
168,ASU,AgusandelSur,1
168,AKL,Aklan,1
168,ALB,Albay,1
168,ANT,Antique,1
168,APY,Apayao,1
168,AUR,Aurora,1
168,BAS,Basilan,1
168,BTA,Bataan,1
168,BTE,Batanes,1
168,BTG,Batangas,1
168,BLR,Biliran,1
168,BEN,Benguet,1
168,BOL,Bohol,1
168,BUK,Bukidnon,1
168,BUL,Bulacan,1
168,CAG,Cagayan,1
168,CNO,CamarinesNorte,1
168,CSU,CamarinesSur,1
168,CAM,Camiguin,1
168,CAP,Capiz,1
168,CAT,Catanduanes,1
168,CAV,Cavite,1
168,CEB,Cebu,1
168,CMP,Compostela,1
168,DNO,DavaodelNorte,1
168,DSU,DavaodelSur,1
168,DOR,DavaoOriental,1
168,ESA,EasternSamar,1
168,GUI,Guimaras,1
168,IFU,Ifugao,1
168,INO,IlocosNorte,1
168,ISU,IlocosSur,1
168,ILO,Iloilo,1
168,ISA,Isabela,1
168,KAL,Kalinga,1
168,LAG,Laguna,1
168,LNO,LanaodelNorte,1
168,LSU,LanaodelSur,1
168,UNI,LaUnion,1
168,LEY,Leyte,1
168,MAG,Maguindanao,1
168,MRN,Marinduque,1
168,MSB,Masbate,1
168,MIC,MindoroOccidental,1
168,MIR,MindoroOriental,1
168,MSC,MisamisOccidental,1
168,MOR,MisamisOriental,1
168,MOP,Mountain,1
168,NOC,NegrosOccidental,1
168,NOR,NegrosOriental,1
168,NCT,NorthCotabato,1
168,NSM,NorthernSamar,1
168,NEC,NuevaEcija,1
168,NVZ,NuevaVizcaya,1
168,PLW,Palawan,1
168,PMP,Pampanga,1
168,PNG,Pangasinan,1
168,QZN,Quezon,1
168,QRN,Quirino,1
168,RIZ,Rizal,1
168,ROM,Romblon,1
168,SMR,Samar,1
168,SRG,Sarangani,1
168,SQJ,Siquijor,1
168,SRS,Sorsogon,1
168,SCO,SouthCotabato,1
168,SLE,SouthernLeyte,1
168,SKU,SultanKudarat,1
168,SLU,Sulu,1
168,SNO,SurigaodelNorte,1
168,SSU,SurigaodelSur,1
168,TAR,Tarlac,1
168,TAW,Tawi-Tawi,1
168,ZBL,Zambales,1
168,ZNO,ZamboangadelNorte,1
168,ZSU,ZamboangadelSur,1
168,ZSI,ZamboangaSibugay,1
170,DO,Dolnoslaskie,1
170,KP,Kujawsko-Pomorskie,1
170,LO,Lodzkie,1
170,LL,Lubelskie,1
170,LU,Lubuskie,1
170,ML,Malopolskie,1
170,MZ,Mazowieckie,1
170,OP,Opolskie,1
170,PP,Podkarpackie,1
170,PL,Podlaskie,1
170,PM,Pomorskie,1
170,SL,Slaskie,1
170,SW,Swietokrzyskie,1
170,WM,Warminsko-Mazurskie,1
170,WP,Wielkopolskie,1
170,ZA,Zachodniopomorskie,1
198,P,SaintPierre,1
198,M,Miquelon,1
171,AC,A&ccedil;ores,1
171,AV,Aveiro,1
171,BE,Beja,1
171,BR,Braga,1
171,BA,Bragan&ccedil;a,1
171,CB,CasteloBranco,1
171,CO,Coimbra,1
171,EV,&Eacute;vora,1
171,FA,Faro,1
171,GU,Guarda,1
171,LE,Leiria,1
171,LI,Lisboa,1
171,ME,Madeira,1
171,PO,Portalegre,1
171,PR,Porto,1
171,SA,Santar&eacute;m,1
171,SE,Set&uacute;bal,1
171,VC,VianadoCastelo,1
171,VR,VilaReal,1
171,VI,Viseu,1
173,DW,AdDawhah,1
173,GW,AlGhuwayriyah,1
173,JM,AlJumayliyah,1
173,KR,AlKhawr,1
173,WK,AlWakrah,1
173,RN,ArRayyan,1
173,JB,JarayanalBatinah,1
173,MS,MadinatashShamal,1
173,UD,UmmSaid,1
173,UL,UmmSalal,1
175,AB,Alba,1
175,AR,Arad,1
175,AG,Arges,1
175,BC,Bacau,1
175,BH,Bihor,1
175,BN,Bistrita-Nasaud,1
175,BT,Botosani,1
175,BV,Brasov,1
175,BR,Braila,1
175,B,Bucuresti,1
175,BZ,Buzau,1
175,CS,Caras-Severin,1
175,CL,Calarasi,1
175,CJ,Cluj,1
175,CT,Constanta,1
175,CV,Covasna,1
175,DB,Dimbovita,1
175,DJ,Dolj,1
175,GL,Galati,1
175,GR,Giurgiu,1
175,GJ,Gorj,1
175,HR,Harghita,1
175,HD,Hunedoara,1
175,IL,Ialomita,1
175,IS,Iasi,1
175,IF,Ilfov,1
175,MM,Maramures,1
175,MH,Mehedinti,1
175,MS,Mures,1
175,NT,Neamt,1
175,OT,Olt,1
175,PH,Prahova,1
175,SM,Satu-Mare,1
175,SJ,Salaj,1
175,SB,Sibiu,1
175,SV,Suceava,1
175,TR,Teleorman,1
175,TM,Timis,1
175,TL,Tulcea,1
175,VS,Vaslui,1
175,VL,Valcea,1
175,VN,Vrancea,1
176,AB,Abakan,1
176,AG,Aginskoye,1
176,AN,Anadyr,1
176,AR,Arkahangelsk,1
176,AS,Astrakhan,1
176,BA,Barnaul,1
176,BE,Belgorod,1
176,BI,Birobidzhan,1
176,BL,Blagoveshchensk,1
176,BR,Bryansk,1
176,CH,Cheboksary,1
176,CL,Chelyabinsk,1
176,CR,Cherkessk,1
176,CI,Chita,1
176,DU,Dudinka,1
176,EL,Elista,1
176,GO,Gomo-Altaysk,1
176,GA,Gorno-Altaysk,1
176,GR,Groznyy,1
176,IR,Irkutsk,1
176,IV,Ivanovo,1
176,IZ,Izhevsk,1
176,KA,Kalinigrad,1
176,KL,Kaluga,1
176,KS,Kasnodar,1
176,KZ,Kazan,1
176,KE,Kemerovo,1
176,KH,Khabarovsk,1
176,KM,Khanty-Mansiysk,1
176,KO,Kostroma,1
176,KR,Krasnodar,1
176,KN,Krasnoyarsk,1
176,KU,Kudymkar,1
176,KG,Kurgan,1
176,KK,Kursk,1
176,KY,Kyzyl,1
176,LI,Lipetsk,1
176,MA,Magadan,1
176,MK,Makhachkala,1
176,MY,Maykop,1
176,MO,Moscow,1
176,MU,Murmansk,1
176,NA,Nalchik,1
176,NR,NaryanMar,1
176,NZ,Nazran,1
176,NI,NizhniyNovgorod,1
176,NO,Novgorod,1
176,NV,Novosibirsk,1
176,OM,Omsk,1
176,OR,Orel,1
176,OE,Orenburg,1
176,PA,Palana,1
176,PE,Penza,1
176,PR,Perm,1
176,PK,Petropavlovsk-Kamchatskiy,1
176,PT,Petrozavodsk,1
176,PS,Pskov,1
176,RO,Rostov-na-Donu,1
176,RY,Ryazan,1
176,SL,Salekhard,1
176,SA,Samara,1
176,SR,Saransk,1
176,SV,Saratov,1
176,SM,Smolensk,1
176,SP,St.Petersburg,1
176,ST,Stavropol,1
176,SY,Syktyvkar,1
176,TA,Tambov,1
176,TO,Tomsk,1
176,TU,Tula,1
176,TR,Tura,1
176,TV,Tver,1
176,TY,Tyumen,1
176,UF,Ufa,1
176,UL,Ulyanovsk,1
176,UU,Ulan-Ude,1
176,US,Ust-Ordynskiy,1
176,VL,Vladikavkaz,1
176,VA,Vladimir,1
176,VV,Vladivostok,1
176,VG,Volgograd,1
176,VD,Vologda,1
176,VO,Voronezh,1
176,VY,Vyatka,1
176,YA,Yakutsk,1
176,YR,Yaroslavl,1
176,YE,Yekaterinburg,1
176,YO,Yoshkar-Ola,1
177,BU,Butare,1
177,BY,Byumba,1
177,CY,Cyangugu,1
177,GK,Gikongoro,1
177,GS,Gisenyi,1
177,GT,Gitarama,1
177,KG,Kibungo,1
177,KY,Kibuye,1
177,KR,KigaliRurale,1
177,KV,Kigali-ville,1
177,RU,Ruhengeri,1
177,UM,Umutara,1
178,CCN,ChristChurchNicholaTown,1
178,SAS,SaintAnneSandyPoint,1
178,SGB,SaintGeorgeBasseterre,1
178,SGG,SaintGeorgeGingerland,1
178,SJW,SaintJamesWindward,1
178,SJC,SaintJohnCapesterre,1
178,SJF,SaintJohnFigtree,1
178,SMC,SaintMaryCayon,1
178,CAP,SaintPaulCapesterre,1
178,CHA,SaintPaulCharlestown,1
178,SPB,SaintPeterBasseterre,1
178,STL,SaintThomasLowland,1
178,STM,SaintThomasMiddleIsland,1
178,TPP,TrinityPalmettoPoint,1
179,AR,Anse-la-Raye,1
179,CA,Castries,1
179,CH,Choiseul,1
179,DA,Dauphin,1
179,DE,Dennery,1
179,GI,Gros-Islet,1
179,LA,Laborie,1
179,MI,Micoud,1
179,PR,Praslin,1
179,SO,Soufriere,1
179,VF,Vieux-Fort,1
180,C,Charlotte,1
180,R,Grenadines,1
180,A,SaintAndrew,1
180,D,SaintDavid,1
180,G,SaintGeorge,1
180,P,SaintPatrick,1
181,AN,Aana,1
181,AI,Aiga-i-le-Tai,1
181,AT,Atua,1
181,FA,Faasaleleaga,1
181,GE,Gagaemauga,1
181,GF,Gagaifomauga,1
181,PA,Palauli,1
181,SA,Satupaitea,1
181,TU,Tuamasaga,1
181,VF,Vaa-o-Fonoti,1
181,VS,Vaisigano,1
182,AC,Acquaviva,1
182,BM,BorgoMaggiore,1
182,CH,Chiesanuova,1
182,DO,Domagnano,1
182,FA,Faetano,1
182,FI,Fiorentino,1
182,MO,Montegiardino,1
182,SM,CittadiSanMarino,1
182,SE,Serravalle,1
183,S,SaoTome,1
183,P,Principe,1
184,BH,AlBahah,1
184,HS,AlHududashShamaliyah,1
184,JF,AlJawf,1
184,MD,AlMadinah,1
184,QS,AlQasim,1
184,RD,ArRiyad,1
184,AQ,AshSharqiyahEastern),1
184,AS,Asir,1
184,HL,Hail,1
184,JZ,Jizan,1
184,ML,Makkah,1
184,NR,Najran,1
184,TB,Tabuk,1
185,DA,Dakar,1
185,DI,Diourbel,1
185,FA,Fatick,1
185,KA,Kaolack,1
185,KO,Kolda,1
185,LO,Louga,1
185,MA,Matam,1
185,SL,Saint-Louis,1
185,TA,Tambacounda,1
185,TH,Thies,1
185,ZI,Ziguinchor,1
186,AP,AnseauxPins,1
186,AB,AnseBoileau,1
186,AE,AnseEtoile,1
186,AL,AnseLouis,1
186,AR,AnseRoyale,1
186,BL,BaieLazare,1
186,BS,BaieSainteAnne,1
186,BV,BeauVallon,1
186,BA,BelAir,1
186,BO,BelOmbre,1
186,CA,Cascade,1
186,GL,Glacis,1
186,GM,GrandAnseonMahe),1
186,GP,GrandAnseonPraslin),1
186,DG,LaDigue,1
186,RA,LaRiviereAnglaise,1
186,MB,MontBuxton,1
186,MF,MontFleuri,1
186,PL,Plaisance,1
186,PR,PointeLaRue,1
186,PG,PortGlaud,1
186,SL,SaintLouis,1
186,TA,Takamaka,1
187,E,Eastern,1
187,N,Northern,1
187,S,Southern,1
187,W,Western,1
189,BA,Banskobystrický,1
189,BR,Bratislavský,1
189,KO,Košický,1
189,NI,Nitriansky,1
189,PR,Prešovský,1
189,TC,Trenčiansky,1
189,TV,Trnavský,1
189,ZI,Žilinský,1
191,CE,Central,1
191,CH,Choiseul,1
191,GC,Guadalcanal,1
191,HO,Honiara,1
191,IS,Isabel,1
191,MK,Makira,1
191,ML,Malaita,1
191,RB,RennellandBellona,1
191,TM,Temotu,1
191,WE,Western,1
192,AW,Awdal,1
192,BK,Bakool,1
192,BN,Banaadir,1
192,BR,Bari,1
192,BY,Bay,1
192,GA,Galguduud,1
192,GE,Gedo,1
192,HI,Hiiraan,1
192,JD,JubbadaDhexe,1
192,JH,JubbadaHoose,1
192,MU,Mudug,1
192,NU,Nugaal,1
192,SA,Sanaag,1
192,SD,ShabeellahaDhexe,1
192,SH,ShabeellahaHoose,1
192,SL,Sool,1
192,TO,Togdheer,1
192,WG,WoqooyiGalbeed,1
193,EC,EasternCape,1
193,FS,FreeState,1
193,GT,Gauteng,1
193,KN,KwaZulu-Natal,1
193,LP,Limpopo,1
193,MP,Mpumalanga,1
193,NW,NorthWest,1
193,NC,NorthernCape,1
193,WC,WesternCape,1
195,CA,LaCoru&ntilde;a,1
195,AL,&Aacute;lava,1
195,AB,Albacete,1
195,AC,Alicante,1
195,AM,Almeria,1
195,AS,Asturias,1
195,AV,&Aacute;vila,1
195,BJ,Badajoz,1
195,IB,Baleares,1
195,BA,Barcelona,1
195,BU,Burgos,1
195,CC,C&aacute;ceres,1
195,CZ,C&aacute;diz,1
195,CT,Cantabria,1
195,CL,Castell&oacute;n,1
195,CE,Ceuta,1
195,CR,CiudadReal,1
195,CD,C&oacute;rdoba,1
195,CU,Cuenca,1
195,GI,Girona,1
195,GD,Granada,1
195,GJ,Guadalajara,1
195,GP,Guip&uacute;zcoa,1
195,HL,Huelva,1
195,HS,Huesca,1
195,JN,Ja&eacute;n,1
195,RJ,LaRioja,1
195,PM,LasPalmas,1
195,LE,Leon,1
195,LL,Lleida,1
195,LG,Lugo,1
195,MD,Madrid,1
195,MA,Malaga,1
195,ML,Melilla,1
195,MU,Murcia,1
195,NV,Navarra,1
195,OU,Ourense,1
195,PL,Palencia,1
195,PO,Pontevedra,1
195,SL,Salamanca,1
195,SC,SantaCruzdeTenerife,1
195,SG,Segovia,1
195,SV,Sevilla,1
195,SO,Soria,1
195,TA,Tarragona,1
195,TE,Teruel,1
195,TO,Toledo,1
195,VC,Valencia,1
195,VD,Valladolid,1
195,VZ,Vizcaya,1
195,ZM,Zamora,1
195,ZR,Zaragoza,1
196,CE,Central,1
196,EA,Eastern,1
196,NC,NorthCentral,1
196,NO,Northern,1
196,NW,NorthWestern,1
196,SA,Sabaragamuwa,1
196,SO,Southern,1
196,UV,Uva,1
196,WE,Western,1
197,S,SaintHelena,1
199,ANL,AalianNil,1
199,BAM,AlBahralAhmar,1
199,BRT,AlBuhayrat,1
199,JZR,AlJazirah,1
